17:03:01.266439 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.269619 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.274033 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.277282 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.281628 IP lior-Lenovo-YOGA-520-14IKB.36440 > whatsapp-cdn-shv-01-lhr8.fbcdn.net.https: Flags [P.], seq 1:102, ack 103, win 501, options [nop,nop,TS val 2952280971 ecr 502910459], length 101
17:03:01.281767 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.282412 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 105
17:03:01.284863 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.288569 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:01.289147 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.292401 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.296830 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.300125 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.302551 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 106
17:03:01.304075 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.304328 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.307551 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.311768 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.316265 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.319437 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.322104 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 32
17:03:01.322763 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.323133 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 105
17:03:01.326930 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.331446 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.334701 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.337349 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 26
17:03:01.337545 IP lior-Lenovo-YOGA-520-14IKB.58850 > fra24s05-in-f14.1e100.net.443: UDP, length 33
17:03:01.338028 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:01.338158 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.342343 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.342466 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 105
17:03:01.342593 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 467
17:03:01.342609 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 168
17:03:01.342614 00:80:24:08:d4:00 (oui Unknown) Unknown SSAP 0x80 > 24:08:ff:01:00:00 (oui Unknown) Null Information, send seq 0, rcv seq 0, Flags [Command], length 6
	0x0000:  0080 0000 0000                           ......
17:03:01.342937 IP lior-Lenovo-YOGA-520-14IKB.58850 > fra24s05-in-f14.1e100.net.443: UDP, length 39
17:03:01.346324 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.352101 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1202
17:03:01.355109 IP whatsapp-cdn-shv-01-lhr8.fbcdn.net.https > lior-Lenovo-YOGA-520-14IKB.36440: Flags [.], ack 102, win 701, options [nop,nop,TS val 502910579 ecr 2952280971], length 0
17:03:01.355162 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.358484 IP lior-Lenovo-YOGA-520-14IKB.58850 > fra24s05-in-f14.1e100.net.443: UDP, length 33
17:03:01.362161 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 98
17:03:01.383498 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 43
17:03:01.384856 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 86
17:03:01.388098 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:01.405118 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 39
17:03:01.407539 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.420440 ARP, Request who-has lior-Lenovo-YOGA-520-14IKB tell LGwebOSTV.018.co.il, length 46
17:03:01.420450 ARP, Reply lior-Lenovo-YOGA-520-14IKB is-at f8:e4:3b:5b:e9:43 (oui Unknown), length 28
17:03:01.424908 IP fra24s05-in-f14.1e100.net.443 > lior-Lenovo-YOGA-520-14IKB.58850: UDP, length 26
17:03:01.459116 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 58
17:03:01.460698 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 146
17:03:01.487865 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:01.567220 IP lior-Lenovo-YOGA-520-14IKB.018.co.il.42104 > 142.250.82.70.3478: UDP, length 108
17:03:01.578527 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 94
17:03:01.591552 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.595650 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.600019 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.603224 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.607684 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.610819 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.615187 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.618420 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.622682 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.626798 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.629999 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.634448 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.637692 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.641005 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.643979 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 117
17:03:01.645246 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.649600 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.652873 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.657276 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.660531 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.663587 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 62
17:03:01.663880 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.665325 IP lior-Lenovo-YOGA-520-14IKB.41043 > Dlink-Router.018.co.il.domain: 10453+ PTR? 70.82.250.142.in-addr.arpa. (44)
17:03:01.665403 IP lior-Lenovo-YOGA-520-14IKB.49883 > Dlink-Router.018.co.il.domain: 26207+ PTR? 70.82.250.142.in-addr.arpa. (44)
17:03:01.666364 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 122
17:03:01.668130 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.671143 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.41043: 10453 NXDomain 0/1/0 (104)
17:03:01.671593 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.49883: 26207 NXDomain 0/1/0 (104)
17:03:01.672325 IP lior-Lenovo-YOGA-520-14IKB.43849 > Dlink-Router.018.co.il.domain: 52943+ PTR? 18.0.168.192.in-addr.arpa. (43)
17:03:01.672391 IP lior-Lenovo-YOGA-520-14IKB.48706 > Dlink-Router.018.co.il.domain: 28456+ PTR? 18.0.168.192.in-addr.arpa. (43)
17:03:01.672402 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.675688 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.678070 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.43849: 52943 NXDomain* 0/1/0 (98)
17:03:01.678497 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.48706: 28456 NXDomain* 0/1/0 (98)
17:03:01.679650 IP lior-Lenovo-YOGA-520-14IKB.36474 > Dlink-Router.018.co.il.domain: 16203+ PTR? 1.0.168.192.in-addr.arpa. (42)
17:03:01.679715 IP lior-Lenovo-YOGA-520-14IKB.52159 > Dlink-Router.018.co.il.domain: 34856+ PTR? 1.0.168.192.in-addr.arpa. (42)
17:03:01.680173 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.680423 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.36474: 16203* 1/0/0 PTR Dlink-Router.018.co.il. (78)
17:03:01.680760 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.52159: 34856* 1/0/0 PTR Dlink-Router.018.co.il. (78)
17:03:01.680783 IP lior-Lenovo-YOGA-520-14IKB > Dlink-Router.018.co.il: ICMP lior-Lenovo-YOGA-520-14IKB udp port 52159 unreachable, length 114
17:03:01.681164 IP lior-Lenovo-YOGA-520-14IKB.33485 > Dlink-Router.018.co.il.domain: 7814+ PTR? 60.221.240.157.in-addr.arpa. (45)
17:03:01.681226 IP lior-Lenovo-YOGA-520-14IKB.53805 > Dlink-Router.018.co.il.domain: 16945+ PTR? 60.221.240.157.in-addr.arpa. (45)
17:03:01.682290 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 125
17:03:01.683388 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.686703 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.688876 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:01.690875 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.695322 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.698555 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.701574 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 70
17:03:01.702068 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 129
17:03:01.702820 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.706101 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.706178 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 74
17:03:01.710514 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.713721 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.714792 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.718157 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.721231 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.721989 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 113
17:03:01.725495 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.728767 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.733018 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.737332 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.738975 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:01.740502 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.741640 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 92
17:03:01.744900 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.748164 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.752540 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.755747 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.760219 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.762094 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 87
17:03:01.763409 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.766409 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.766639 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.770858 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.775184 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.33485: 7814 1/2/4 PTR whatsapp-cdn-shv-01-lhr8.fbcdn.net. (228)
17:03:01.775431 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.53805: 16945 1/2/4 PTR whatsapp-cdn-shv-01-lhr8.fbcdn.net. (228)
17:03:01.775457 IP lior-Lenovo-YOGA-520-14IKB > Dlink-Router.018.co.il: ICMP lior-Lenovo-YOGA-520-14IKB udp port 53805 unreachable, length 264
17:03:01.775504 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.775921 IP lior-Lenovo-YOGA-520-14IKB.37657 > Dlink-Router.018.co.il.domain: 17470+ PTR? 78.186.250.142.in-addr.arpa. (45)
17:03:01.776487 IP lior-Lenovo-YOGA-520-14IKB.45540 > Dlink-Router.018.co.il.domain: 42804+ PTR? 28.0.168.192.in-addr.arpa. (43)
17:03:01.776552 IP lior-Lenovo-YOGA-520-14IKB.58989 > Dlink-Router.018.co.il.domain: 21402+ PTR? 28.0.168.192.in-addr.arpa. (43)
17:03:01.777361 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.45540: 42804* 1/0/0 PTR LGwebOSTV.018.co.il. (76)
17:03:01.777670 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.58989: 21402* 1/0/0 PTR LGwebOSTV.018.co.il. (76)
17:03:01.777687 IP lior-Lenovo-YOGA-520-14IKB > Dlink-Router.018.co.il: ICMP lior-Lenovo-YOGA-520-14IKB udp port 58989 unreachable, length 112
17:03:01.777869 IP lior-Lenovo-YOGA-520-14IKB.33252 > Dlink-Router.018.co.il.domain: 43069+ PTR? 69.0.168.192.in-addr.arpa. (43)
17:03:01.777933 IP lior-Lenovo-YOGA-520-14IKB.35155 > Dlink-Router.018.co.il.domain: 8169+ PTR? 69.0.168.192.in-addr.arpa. (43)
17:03:01.778551 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.33252: 43069* 1/0/0 PTR lior-Lenovo-YOGA-520-14IKB.018.co.il. (93)
17:03:01.778679 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.778891 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.35155: 8169* 1/0/0 PTR lior-Lenovo-YOGA-520-14IKB.018.co.il. (93)
17:03:01.778907 IP lior-Lenovo-YOGA-520-14IKB > Dlink-Router.018.co.il: ICMP lior-Lenovo-YOGA-520-14IKB udp port 35155 unreachable, length 129
17:03:01.781609 IP Dlink-Router.018.co.il.domain > lior-Lenovo-YOGA-520-14IKB.37657: 17470 1/4/8 PTR fra24s05-in-f14.1e100.net. (342)
17:03:01.781627 IP lior-Lenovo-YOGA-520-14IKB > Dlink-Router.018.co.il: ICMP lior-Lenovo-YOGA-520-14IKB udp port 37657 unreachable, length 378
17:03:01.781871 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.782172 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 79
17:03:01.786148 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.789146 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:01.790468 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.793844 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.798028 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.801329 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.802090 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 78
17:03:01.805793 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.806235 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 97
17:03:01.808971 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.813348 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1198
17:03:01.816710 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.817194 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.821043 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.822609 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 70
17:03:01.823977 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 80
17:03:01.824299 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.825503 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 39
17:03:01.827570 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.831799 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.836356 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.839272 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:01.839427 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.840187 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:01.843857 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.843887 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 80
17:03:01.847030 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.851412 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.854674 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.859014 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.862507 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.864584 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 96
17:03:01.866964 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.868750 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.870051 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.874529 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.877808 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.882172 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.883843 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 85
17:03:01.885283 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.889365 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:01.889644 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.892901 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.893826 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 130
17:03:01.897374 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 58
17:03:01.897486 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.900570 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.903863 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 79
17:03:01.904869 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.908139 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.913029 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.916334 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.919584 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.920875 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.923952 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.924177 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.32892: UDP, length 43
17:03:01.927180 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.931570 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.934795 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.939096 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.939570 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 38
17:03:01.942380 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.946748 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.950029 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.954145 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.957306 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.961490 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.965971 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.969140 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.973330 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:01.973805 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:01.977773 IP lior-Lenovo-YOGA-520-14IKB.39086 > 142.250.82.70.3478: UDP, length 1199
17:03:02.024360 IP 142.250.82.70.3478 > lior-Lenovo-YOGA-520-14IKB.39086: UDP, length 70
17:03:02.042359 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 42
17:03:02.067798 IP lior-Lenovo-YOGA-520-14IKB.32892 > 142.250.82.70.3478: UDP, length 112
